Year,Month,Measurement Index,0,10,100,1100,150,20,200,300,400,5,50,500,700,900
1994,5,0,-6.46931,,-8.56926,-4.60677,,,-10.3672,-10.2903,,,,-8.27476,-6.46876,
1994,5,1,-6.5458,,-7.89757,-4.62591,,,-10.1908,-10.2115,,,,-8.27476,-6.46876,
1994,5,2,-7.45226,,-8.58816,-4.66419,,,-10.0733,-10.1131,,,,-8.27476,-6.50727,
1994,5,3,-7.20174,,-6.73187,-4.66419,,,-9.95599,-10.0147,,,,-8.27476,-6.52653,
1994,5,4,-7.27961,,-8.43455,-4.66419,,,-9.83873,-9.93609,,,,-8.25531,-6.54579,
1994,5,5,-6.00718,,-7.99385,-4.70247,,,-9.72157,-9.83788,,,,-8.25531,-6.56504,
1994,5,6,-4.08291,,-7.28451,-4.70247,,,-9.624,-9.75934,,,,-8.23586,-6.5843,
1994,5,7,-1.76143,,-7.11215,-4.70247,,,-9.52649,-9.68085,,,,-8.23586,-6.5843,
1994,5,8,0.437005,,-7.01645,-4.72161,,,-9.40957,-9.6024,,,,-8.21641,-6.60356,
1994,5,9,-0.346485,,-3.83909,-4.74074,,,-9.31218,-9.5436,,,,-8.21641,-6.62282,
1994,5,10,-0.91224,,-4.04815,-4.74074,,,-9.1176,-9.42606,,,,-8.17752,-6.62282,
1994,5,11,-0.600225,,-3.07176,-4.74074,,,-8.94266,-9.36732,,,,-8.15808,-6.66135,
1994,5,12,0.08365,,-4.28109,-4.75988,,,-8.74847,-9.28905,,,,-8.15808,-6.66135,
1994,5,13,0.47638,,-3.72405,-4.79816,,,-8.57387,-9.19126,,,,-8.15808,-6.66135,
1994,5,14,1.88054,,-3.05264,-4.77902,,,-8.36068,-9.07398,,,,-8.1192,-6.66135,
1994,5,15,2.89873,,-2.74516,-4.79816,,,-8.16703,-8.95679,,,,-8.08033,-6.68061,
1994,5,16,1.20521,,-2.1427,-4.81729,,,-7.97355,-8.8592,,,,-8.08033,-6.66135,
1994,5,17,1.30489,,-2.05989,-4.81729,,,-7.79955,-8.74217,,,,-8.0609,-6.69987,
1994,5,18,3.99134,,-4.10879,-4.81729,,,-7.58704,-8.64469,,,,-8.02205,-6.69987,
1994,5,19,1.64148,,-2.49423,-4.85556,,,-7.39398,-8.50832,,,,-8.00262,-6.71913,
1994,5,20,0.909885,,2.22771,-4.85556,,,-7.22033,-8.39151,,,,-7.9832,-6.7384,
1994,5,21,-0.0925,,-1.99259,-4.89383,,,-7.04676,-8.29421,,,,-7.96377,-6.7384,
1994,5,22,-0.424885,,-1.70229,-4.8747,,,-6.89255,-8.17752,,,,-7.92493,-6.7384,
1994,5,23,1.90775,,-1.72144,-4.89383,,,-6.69987,-8.04148,,,,-7.86667,-6.7384,
1994,5,24,1.10773,,-1.02149,-4.89383,,,-6.54579,-7.92493,,,,-7.82785,-6.7384,
1994,5,25,0.92883,,-1.37294,-4.89383,,,-6.41101,-7.80844,,,,-7.80844,-6.7384,
1994,5,26,1.46757,,-3.0723,-4.89383,,,-6.27625,-7.69202,,,,-7.78903,-6.7384,
1994,5,27,0.90951,,-2.9184,-4.93209,,,-6.14152,-7.59504,,,,-7.75022,-6.7384,
1994,5,28,2.97654,,,-4.95122,,,-6.00683,-7.47871,,,,-7.69201,-6.7384,
1994,5,29,2.25895,,,-4.97035,,,-5.89139,-7.36243,,,,-7.65322,-6.7384,
1994,5,30,3.99629,,,-4.97035,,,-5.7952,-7.26558,,,,-7.61443,-6.7384,
1994,6,0,4.60817,,-1.04062,-4.97035,,,-5.67978,-7.16876,,,,-7.57564,-6.71913,
1994,6,1,4.89635,,-1.75968,-4.97035,,,-5.58362,-7.09133,,,,-7.51748,-6.69987,
1994,6,2,5.16643,,-2.51397,-5.00861,,,-5.48745,-6.97521,,,,-7.47871,-6.69987,
1994,6,3,3.80914,,-1.62512,-5.00861,,,-5.39129,-6.89781,,,,-7.43995,-6.69987,
1994,6,4,4.52059,,-0.106315,-5.00861,,,-5.29513,-6.78177,,,,-7.40119,-6.69987,
1994,6,5,1.99846,,0.482075,-5.02774,,,-5.21821,-6.70443,,,,-7.34306,-6.66135,
1994,6,6,3.8181,,-1.54733,-5.04687,,,-5.14128,-6.6271,,,,-7.30432,-6.66135,
1994,6,7,3.63158,,-1.02347,-5.04687,,,-5.0259,-6.54979,,,,-7.26558,-6.66135,
1994,6,8,4.21084,,-0.727145,-5.04687,,,-4.94897,-6.4725,,,,-7.22685,-6.66135,
1994,6,9,4.5885,,-1.72161,-5.04687,,,-4.87204,-6.3759,,,,-7.18812,-6.66135,
1994,6,10,5.04261,,-1.97345,-5.04687,,,-4.79512,-6.31794,,,,-7.13004,-6.62282,
1994,6,11,10.3102,,-2.07011,-5.066,,,-4.71818,-6.24069,,,,-7.09133,-6.62282,
1994,6,12,8.37405,,-2.03146,-5.08513,,,-4.66048,-6.16345,,,,-7.03326,-6.60356,
1994,6,13,6.15385,,-1.97349,-5.08513,,,-4.60278,-6.08622,,,,-7.01391,-6.5843,
1994,6,14,6.70622,,-1.25528,-5.08513,,,-4.52583,-6.00901,,,,-6.95586,-6.5843,
1994,6,15,5.38408,,-1.72201,-5.08513,,,-4.44888,-5.9704,,,,-6.91716,-6.56504,
1994,6,16,6.42628,,-1.74137,-5.12338,,,-4.37193,-5.8932,,,,-6.85913,-6.54579,
1994,6,17,9.04156,,-1.74137,-5.12338,,,-4.33345,-5.816,,,,-6.82045,-6.52653,
1994,6,18,12.6849,,-1.68329,-5.12338,,,-4.25649,-5.73881,,,,-6.78177,-6.50727,
1994,6,19,14.4698,,-1.60582,-5.12338,,,-4.17952,-5.68094,,,,-6.7431,-6.50727,
1994,6,20,12.3223,,-1.5477,-5.12338,,,-4.14103,-5.62306,,,,-6.70443,-6.46876,
1994,6,21,9.26112,,-1.47017,-5.12338,,,-4.06405,-5.58448,,,,-6.66577,-6.46876,
1994,6,22,11.7795,,-1.41199,-5.12338,,,-4.00631,-5.50731,,,,-6.60777,-6.44951,
1994,6,23,14.5386,,-1.315,-5.16164,,,-3.94856,-5.43016,,,,-6.58845,-6.43026,
1994,6,24,12.4853,,-1.25676,-5.16164,,,-3.91005,-5.39159,,,,-6.53047,-6.41101,
1994,6,25,7.84877,,-1.19851,-5.16164,,,-3.83304,-5.35301,,,,-6.51115,-6.39175,
1994,6,26,12.1493,,-1.12081,-5.16164,,,-3.77528,-5.27586,,,,-6.45318,-6.3725,
1994,6,27,14.8953,,,-5.16164,,,-3.71751,-5.21801,,,,-6.41453,-6.35325,
1994,6,28,9.63335,,,-5.18077,,,-3.65973,-5.17944,,,,-6.3759,-6.35325,
1994,6,29,9.90388,,,-5.16164,,,-3.60195,-5.12159,,,,-6.33726,-6.31475,
1994,7,0,9.76948,,-1.02363,-5.16164,,,-3.54415,-5.06374,,,,-6.29863,-6.31475,
1994,7,1,7.72424,,-0.984735,-5.19989,,,-3.48635,-5.00589,,,,-6.26001,-6.27625,
1994,7,2,5.84243,,-0.90692,-5.19989,,,-3.44781,-4.96733,,,,-6.24069,-6.27625,
1994,7,3,8.21931,,-0.867995,-5.19989,,,-3.37073,-4.90948,,,,-6.18276,-6.23775,
1994,7,4,11.7789,,-0.790125,-5.19989,,,-3.33219,-4.87092,,,,-6.14414,-6.23775,
1994,7,5,11.7534,,-0.712205,-5.19989,,,-3.27435,-4.81307,,,,-6.10553,-6.19926,
1994,7,6,12.6389,,-0.65373,-5.19989,,,-3.21651,-4.75523,,,,-6.06692,-6.18002,
1994,7,7,9.91605,,-0.53672,-5.19989,,,-3.17795,-4.71666,,,,-6.04762,-6.16077,
1994,7,8,8.30315,,-0.47818,-5.19989,,,-3.10081,-4.65882,,,,-6.00901,-6.16077,
1994,7,9,4.56289,,-0.40008,-5.19989,,,-3.04295,-4.62026,,,,-5.9897,-6.16077,
1994,7,10,5.7779,,-0.38055,-5.19989,,,-3.02366,-4.58169,,,,-5.9511,-6.12228,
1994,7,11,11.9814,,-0.30239,-5.19989,,,-2.94649,-4.50457,,,,-5.8932,-6.08379,
1994,7,12,12.3355,,-0.20464,-5.19989,,,-2.90789,-4.466,,,,-5.8546,-6.06455,
1994,7,13,12.4109,,-0.14594,-5.19989,,,-2.84999,-4.42744,,,,-5.8353,-6.04531,
1994,7,14,12.3373,,-0.048065,-5.19989,,,-2.81138,-4.36958,,,,-5.79671,-6.02607,
1994,7,15,10.0545,,0.08909,-5.19989,,,-2.77277,-4.33102,,,,-5.75811,-6.00683,
1994,7,16,13.5589,,0.226415,-5.19989,,,-2.71485,-4.29245,,,,-5.71952,-5.98759,
1994,7,17,16.2785,,0.42284,-5.19989,,,-2.67623,-4.23459,,,,-5.68094,-5.96835,
1994,7,18,14.4586,,0.63933,-5.19989,,,-2.59897,-4.19602,,,,-5.66165,-5.94911,
1994,7,19,13.6562,,0.915435,-5.19989,,,-2.57965,-4.15745,,,,-5.62306,-5.92987,
1994,7,20,15.9828,,1.21202,-5.19989,,,-2.52169,-4.11888,,,,-5.58448,-5.89139,
1994,7,21,15.3823,,1.44992,-5.19989,,,-2.44439,-4.08031,,,,-5.56518,-5.89139,
1994,7,22,15.8282,,1.64859,-5.19989,,,-2.40572,-4.04173,,,,-5.5266,-5.85291,
1994,7,23,14.9974,,1.8078,-5.19989,,,-2.32839,-3.98386,,,,-5.48802,-5.85291,
1994,7,24,13.6217,,1.92738,-5.19989,,,-2.28971,-3.94528,,,,-5.44945,-5.83368,
1994,7,25,10.9251,,2.0072,-5.19989,,,-2.21235,-3.9067,,,,-5.43016,-5.81444,
1994,7,26,14.5834,,2.02716,-5.19989,,,-2.17365,-3.86812,,,,-5.41087,-5.77596,
1994,7,27,12.1263,,2.04712,-5.19989,,,-2.13495,-3.81025,,,,-5.3723,-5.77596,
1994,7,28,13.227,,2.08707,-5.19989,,,-2.07689,-3.77166,,,,-5.33372,-5.73749,
1994,7,29,8.36554,,2.10705,-5.19989,,,-2.03817,-3.75236,,,,-5.31443,-5.73749,
1994,7,30,8.87222,,2.04712,-5.19989,,,-1.99945,-3.69448,,,,-5.27586,-5.69902,
1994,8,0,7.9217,,1.92738,-5.19989,,,-1.96072,-3.65589,,,,-5.23729,-5.67978,
1994,8,1,9.23282,,1.82773,-5.19989,,,-1.92198,-3.61729,,,,-5.21801,-5.66055,
1994,8,2,10.8272,,1.74806,-5.19989,,,-1.88324,-3.57869,,,,-5.17944,-5.66055,
1994,8,3,8.25187,,1.74806,-5.19989,,,-1.84449,-3.54009,,,,-5.16015,-5.62208,
1994,8,4,8.02493,,1.72816,-5.19989,,,-1.80574,-3.50149,,,,-5.12159,-5.62208,
1994,8,5,8.02892,,1.68836,-5.19989,,,-1.80574,-3.48218,,,,-5.10231,-5.60285,
1994,8,6,8.69147,,1.64857,-5.19989,,,-1.7476,-3.42428,,,,-5.06374,-5.56438,
1994,8,7,9.73062,,1.62869,-5.19989,,,-1.72821,-3.40497,,,,-5.02517,-5.54515,
1994,8,8,7.50758,,1.66846,-5.19989,,,-1.70882,-3.36636,,,,-5.00589,-5.54515,
1994,8,9,8.71368,,1.68836,-5.19989,,,-1.67004,-3.32774,,,,-4.96733,-5.50668,
1994,8,10,8.06692,,1.70825,-5.19989,,,-1.65065,-3.28912,,,,-4.94805,-5.50668,
1994,8,11,8.75588,,1.70825,-5.18077,,,-1.63125,-3.2505,,,,-4.90948,-5.46822,
1994,8,12,9.35404,,1.70825,-5.18077,,,-1.61186,-3.23119,,,,-4.8902,-5.46822,
1994,8,13,6.0291,,1.70825,-5.16164,,,-1.59246,-3.21188,,,,-4.85163,-5.42975,
1994,8,14,4.60272,,1.68836,-5.19989,,,-1.57306,-3.19257,,,,-4.83235,-5.42975,
1994,8,15,7.45531,,1.58894,-5.16164,,,-1.55366,-3.15394,,,,-4.81307,-5.39129,
1994,8,16,9.5972,,1.50946,-5.16164,,,-1.53426,-3.11531,,,,-4.77451,-5.37206,
1994,8,17,9.21801,,1.56906,-5.16164,,,-1.53426,-3.09599,,,,-4.75523,-5.35283,
1994,8,18,10.1072,,1.66847,-5.16164,,,-1.49544,-3.05735,,,,-4.71666,-5.35283,
1994,8,19,9.61233,,1.78789,-5.16164,,,-1.49544,-3.01871,,,,-4.71666,-5.33359,
1994,8,20,8.19581,,1.88751,-5.16164,,,-1.47603,-3.01871,,,,-4.6781,-5.31436,
1994,8,21,6.59422,,1.94733,-5.16164,,,-1.45662,-2.98007,,,,-4.63954,-5.2759,
1994,8,22,8.02335,,1.88751,-5.16164,,,-1.4178,-2.94142,,,,-4.62026,-5.25667,
1994,8,23,8.65806,,1.84765,-5.14251,,,-1.4178,-2.94142,,,,-4.60097,-5.23744,
1994,8,24,9.32868,,1.82772,-5.12338,,,-1.39838,-2.90277,,,,-4.56241,-5.23744,
1994,8,25,8.54513,,1.84765,-5.12338,,,-1.37896,-2.90277,,,,-4.54313,-5.19897,
1994,8,26,10.1677,,1.88751,-5.12338,,,-1.35954,-2.86412,,,,-4.52385,-5.17974,
1994,8,27,5.81984,,1.96729,-5.10426,,,-1.35954,-2.84479,,,,-4.50457,-5.16051,
1994,8,28,5.65308,,1.96729,-5.12338,,,-1.34012,-2.82546,,,,-4.48528,-5.16051,
1994,8,29,2.71835,,1.84765,-5.10426,,,-1.34012,-2.7868,,,,-4.44672,-5.12205,
1994,8,30,6.53759,,1.68838,-5.12338,,,-1.3207,-2.7868,,,,-4.42744,-5.12205,
1994,9,0,6.15329,,1.48961,-5.08513,,,-1.34012,-2.7868,,,,-4.40815,-5.10282,
1994,9,1,4.87597,,1.44991,-5.10426,,,-1.30127,-2.74813,,,,-4.36958,-5.08359,
1994,9,2,6.77403,,1.39038,-5.08513,,,-1.28184,-2.72879,,,,-4.3503,-5.04513,
1994,9,3,11.0856,,1.35072,-5.08513,,,-1.26241,-2.70946,,,,-4.33102,-5.0259,
1994,9,4,12.688,,1.46976,-5.08513,,,-1.26241,-2.67078,,,,-4.29245,-5.00666,
1994,9,5,12.1553,,1.70829,-5.08513,,,-1.24297,-2.65144,,,,-4.29245,-4.98743,
1994,9,6,9.70246,,1.94734,-5.08513,,,-1.22354,-2.6321,,,,-4.25388,-4.9682,
1994,9,7,8.19286,,2.10705,-5.08513,,,-1.22354,-2.6321,,,,-4.23459,-4.9682,
1994,9,8,5.65574,,2.14702,-5.066,,,-1.22354,-2.61276,,,,-4.21531,-4.94897,
1994,9,9,7.58113,,2.06711,-5.066,,,-1.22354,-2.59342,,,,-4.21531,-4.92974,
1994,9,10,7.50527,,1.94734,-5.04687,,,-1.18467,-2.57408,,,,-4.17674,-4.9105,
1994,9,11,8.51836,,1.88751,-5.04687,,,-1.18467,-2.55473,,,,-4.15745,-4.89127,
1994,9,12,8.27882,,1.84765,-5.04687,,,-1.18467,-2.53539,,,,-4.13817,-4.87204,
1994,9,13,7.78384,,1.88751,-5.04687,,,-1.16523,-2.51604,,,,-4.09959,-4.85281,
1994,9,14,6.09105,,1.90744,-5.04687,,,-1.16523,-2.51604,,,,-4.09959,-4.85281,
1994,9,15,6.68806,,1.90744,-5.02774,,,-1.14578,-2.49669,,,,-4.08031,-4.83358,
1994,9,16,4.99164,,1.82772,-5.04687,,,-1.14578,-2.47735,,,,-4.04173,-4.81435,
1994,9,17,3.54371,,1.74807,-5.00861,,,-1.14578,-2.45799,,,,-4.02244,-4.79512,
1994,9,18,3.5431,,1.6287,-5.00861,,,-1.10689,-2.43864,,,,-4.00315,-4.77588,
1994,9,19,4.62692,,1.48963,-5.02774,,,-1.12634,-2.43864,,,,-3.98386,-4.77588,
1994,9,20,6.52515,,1.39038,-5.00861,,,-1.10689,-2.41929,,,,-3.98386,-4.73741,
1994,9,21,6.35068,,1.37055,-5.00861,,,-1.10689,-2.41929,,,,-3.96457,-4.73741,
1994,9,22,5.42533,,1.39038,-5.00861,,,-1.10689,-2.39994,,,,-3.94528,-4.73741,
1994,9,23,7.86475,,1.44991,-4.98948,,,-1.08744,-2.38059,,,,-3.92599,-4.69895,
1994,9,24,4.54167,,1.48961,-4.98948,,,-1.06799,-2.36123,,,,-3.9067,-4.67971,
1994,9,25,3.6241,,1.52933,-4.97035,,,-1.06799,-2.36123,,,,-3.88741,-4.66048,
1994,9,26,4.99679,,1.43006,-4.97035,,,-1.06799,-2.32251,,,,-3.86812,-4.66048,
1994,9,27,9.1987,,1.33089,-4.97035,,,-1.04854,-2.32251,,,,-3.82954,-4.64124,
1994,9,28,10.9149,,1.37057,-4.97035,,,-1.02909,-2.32251,,,,-3.82954,-4.62201,
1994,9,29,8.77745,,1.56908,-4.97035,,,-1.02909,-2.32251,,,,-3.82954,-4.62201,
1994,10,0,7.04394,,1.80781,-4.93209,,,-1.02909,-2.28379,,,,-3.79095,-4.56431,
1994,10,1,5.1566,,1.90744,-4.95122,,,-1.02909,-2.28379,,,,-3.79095,-4.54507,
1994,10,2,4.54,,1.86758,-4.95122,,,-1.02909,-2.28379,,,,-3.79095,-4.54507,
1994,10,3,4.29468,,1.76797,-4.95122,,,-1.02909,-2.26443,,,,-3.77166,-4.54507,
1994,10,4,3.17977,,1.66847,-4.93209,,,-0.99017,-2.24507,,,,-3.73306,-4.5066,
1994,10,5,3.29209,,1.5492,-4.89383,,,-1.00963,-2.2257,,,,-3.71377,-4.5066,
1994,10,6,5.13772,,1.37055,-4.89383,,,-0.99017,-2.20633,,,,-3.71377,-4.5066,
1994,10,7,1.34372,,1.31107,-4.89383,,,-0.99017,-2.20633,,,,-3.71377,-4.5066,
1994,10,8,-0.639455,,1.21224,-5.00861,,,-1.12632,-2.30314,,,,-3.81024,-4.60278,
1994,10,9,-0.54199,,1.29127,-4.89383,,,-0.99017,-2.1676,,,,-3.65589,-4.46812,
1994,10,10,-1.47601,,1.05374,-4.89383,,,-0.99017,-2.1676,,,,-3.63659,-4.44888,
1994,10,11,-0.8293,,0.875925,-4.89383,,,-0.97071,-2.1676,,,,-3.63659,-4.42965,
1994,10,12,0.495795,,,-4.89383,,,-0.99017,-2.18696,,,,-3.63659,-4.42965,
1994,10,13,-0.658615,,,-4.85556,,,-0.95125,-2.12886,,,,-3.59799,-4.39117,
1994,10,14,-0.58096,,,-4.85556,,,-0.95125,-2.12886,,,,-3.57869,-4.37193,
1994,10,15,-0.189465,,,-4.85556,,,-0.95125,-2.12886,,,,-3.55939,-4.35269,
1994,10,16,0.92908,,,-4.89383,,,-0.97071,-2.12886,,,,-3.54009,-4.35269,
1994,10,17,0.518595,,,-4.8747,,,-0.95125,-2.10948,,,,-3.52079,-4.35269,
1994,10,18,-0.383775,,,-4.85556,,,-0.95125,-2.09011,,,,-3.50149,-4.33345,
1994,10,19,2.7245,,,-4.85556,,,-0.95125,-2.09011,,,,-3.52079,-4.33345,
1994,10,20,1.22511,,,-4.85556,,,-0.95125,-2.09011,,,,-3.50149,-4.31421,
1994,10,21,1.03596,,,-4.83643,,,-0.93178,-2.07074,,,,-3.48218,-4.29497,
1994,10,22,3.22019,,,-4.81729,,,-0.91231,-2.03198,,,,-3.48218,-4.27573,
1994,10,23,1.70082,,,-4.81729,,,-0.91231,-2.0126,,,,-3.48218,-4.27573,
1994,10,24,2.29754,,,-4.81729,,,-0.91231,-2.0126,,,,-3.44358,-4.25649,
1994,10,25,0.830565,,,-4.81729,,,-0.91231,-2.0126,,,,-3.44358,-4.23725,
1994,10,26,0.024925,,,-4.81729,,,-0.93178,-2.0126,,,,-3.44358,-4.23725,
1994,10,27,-0.229345,,,-4.79816,,,-0.91231,-2.0126,,,,-3.42428,-4.218,
1994,10,28,0.319195,,,-4.81729,,,-0.91231,-2.0126,,,,-3.42428,-4.218,
1994,10,29,1.58148,,,-4.77902,,,-0.91231,-2.0126,,,,-3.40497,-4.19876,
1994,10,30,0.417125,,,-4.77902,,,-0.91231,-2.0126,,,,-3.40497,-4.19876,
1994,11,0,-0.072855,,-0.02848,-4.77902,,,-0.89284,-1.99322,,,,-3.36636,-4.17952,
1994,11,1,-0.58096,,-0.06765,-4.75988,,,-0.89284,-1.99322,,,,-3.32774,-4.16028,
1994,11,2,-0.951135,,-0.06765,-4.74074,,,-0.87337,-1.95446,,,,-3.32774,-4.12179,
1994,11,3,-0.67836,,-0.06765,-4.74074,,,-0.853895,-1.93507,,,,-3.32774,-4.12179,
1994,11,4,-0.69801,,-0.126375,-4.74074,,,-0.83442,-1.93507,,,,-3.28912,-4.12179,
1994,11,5,-1.67003,,-0.14595,-4.74074,,,-0.83442,-1.93507,,,,-3.28912,-4.06405,
1994,11,6,-2.17325,,-0.14595,-4.74074,,,-0.83442,-1.93507,,,,-3.28912,-4.0448,
1994,11,7,-2.98482,,-0.126375,-4.74074,,,-0.853895,-1.93507,,,,-3.28912,-4.0448,
1994,11,8,-1.24175,,-0.048065,-4.70247,,,-0.83442,-1.91569,,,,-3.2505,-4.0448,
1994,11,9,-0.288135,,-0.06765,-4.70247,,,-0.853895,-1.8963,,,,-3.2505,-4.0448,
1994,11,10,-0.541855,,-0.1068,-4.70247,,,-0.83442,-1.8963,,,,-3.2505,-4.00631,
1994,11,11,-2.01838,,-0.14595,-4.70247,,,-0.83442,-1.8963,,,,-3.23119,-4.00631,
1994,11,12,-1.84428,,-0.14595,-4.70247,,,-0.83442,-1.8963,,,,-3.21188,-4.00631,
1994,11,13,-0.69783,,,-4.68333,,,-0.83442,-1.87691,,,,-3.21188,-4.00631,
1994,11,14,0.08368,,,-4.68333,,,-0.853895,-1.87691,,,,-3.19257,-4.00631,
1994,11,15,-1.53246,,,-4.66419,,,-0.853895,-1.85752,,,,-3.17325,-3.98706,
1994,11,16,-1.76639,,,-4.66419,,,-0.83442,-1.83813,,,,-3.17325,-3.96781,
1994,11,17,-0.87333,,,-4.66419,,,-0.83442,-1.81873,,,,-3.17325,-3.96781,
1994,11,18,-2.69297,,,-4.66419,,,-0.83442,-1.83813,,,,-3.15394,-3.94856,
1994,11,19,-3.19598,,,-4.64505,,,-0.83442,-1.83813,,,,-3.13462,-3.92931,
1994,11,20,-0.93139,,,-4.60677,,,-0.83442,-1.81873,,,,-3.13462,-3.92931,
1994,11,21,-0.07301,,,-4.64505,,,-0.83442,-1.81873,,,,-3.13462,-3.92931,
1994,11,22,-1.18463,,,-4.60677,,,-0.83442,-1.81873,,,,-3.09599,-3.91005,
1994,11,23,-5.7393,,,-4.60677,,,-0.83442,-1.81873,,,,-3.09599,-3.8908,
1994,11,24,-10.6632,,,-4.62591,,,-0.83442,-1.81873,,,,-3.09599,-3.8908,
1994,11,25,-12.0877,,,-4.62591,,,-0.83442,-1.81873,,,,-3.09599,-3.8908,
1994,11,26,-12.1894,,,-4.58762,,,-0.83442,-1.81873,,,,-3.07667,-3.8523,
1994,11,27,-13.6993,,,-4.58762,,,-0.83442,-1.77994,,,,-3.03803,-3.8523,
1994,11,28,-10.9502,,,-4.58762,,,-0.83442,-1.77994,,,,-3.03803,-3.8523,
1994,11,29,-10.7276,,,-4.58762,,,-0.79546,-1.77994,,,,-3.01871,-3.83304,
1994,12,0,-10.8418,,-0.14595,-4.58762,,,-0.79546,-1.76054,,,,-2.99939,-3.81379,
1994,12,1,-8.49671,,-0.165515,-4.58762,,,-0.81494,-1.76054,,,,-3.01871,-3.83304,
1994,12,2,-10.6438,,-0.14595,-4.56848,,,-0.79546,-1.74114,,,,-2.98007,-3.81379,
1994,12,3,-10.6045,,-0.14595,-4.54933,,,-0.79546,-1.74114,,,,-2.98007,-3.77528,
1994,12,4,-12.3456,,-0.14595,-4.54933,,,-0.79546,-1.74114,,,,-2.98007,-3.77528,
1994,12,5,-13.8745,,-0.14595,-4.54933,,,-0.79546,-1.72174,,,,-2.98007,-3.77528,
1994,12,6,-12.0724,,-0.18508,-4.54933,,,-0.775975,-1.70234,,,,-2.96075,-3.75603,
1994,12,7,-10.3084,,-0.20464,-4.54933,,,-0.79546,-1.74114,,,,-2.98007,-3.77528,
1994,12,8,-7.16256,,-0.57554,-4.54933,,,-0.79546,-1.70234,,,,-2.94142,-3.73677,
1994,12,9,-8.76968,,-1.06248,-4.54933,,,-0.79546,-1.70234,,,,-2.94142,-3.73677,
1994,12,10,-9.48856,,-1.35379,-4.54933,,,-0.79546,-1.70234,,,,-2.94142,-3.73677,
1994,12,11,-12.9668,,-1.70263,-4.53019,,,-0.775975,-1.68294,,,,-2.9221,-3.71751,
1994,12,12,-16.8662,,-1.68329,-4.51104,,,-0.79546,-1.70234,,,,-2.9221,-3.71751,
1994,12,13,-14.3639,,-1.64456,-4.51104,,,-0.79546,-1.70234,,,,-2.9221,-3.69825,
1994,12,14,-16.5733,,-1.7994,-4.51104,,,-0.79546,-1.70234,,,,-2.90277,-3.69825,
1994,12,15,-13.3343,,-2.0701,-4.51104,,,-0.79546,-1.68294,,,,-2.90277,-3.67899,
1994,12,16,-7.22293,,-2.3404,-4.4919,,,-0.775975,-1.66353,,,,-2.88345,-3.65973,
1994,12,17,-8.63522,,-2.74514,-4.47275,,,-0.75649,-1.66353,,,,-2.86412,-3.65973,
1994,12,18,-13.8423,,-3.28369,-4.47275,,,-0.75649,-1.66353,,,,-2.84479,-3.65973,
1994,12,19,-17.5055,,,-4.47275,,,-0.775975,-1.66353,,,,-2.82546,-3.65973,
1994,12,20,-15.9419,,,-4.47275,,,-0.79546,-1.66353,,,,-2.82546,-3.65973,
1994,12,21,-14.7122,,,-4.47275,,,-0.79546,-1.66353,,,,-2.82546,-3.64047,
1994,12,22,-12.2585,,,-4.4536,,,-0.775975,-1.64412,,,,-2.82546,-3.62121,
1994,12,23,-7.89669,,,-4.43445,,,-0.75649,-1.62471,,,,-2.82546,-3.58268,
1994,12,24,-7.54861,,,-4.47275,,,-0.79546,-1.66353,,,,-2.82546,-3.62121,
1994,12,25,-9.35184,,,-4.4536,,,-0.775975,-1.64412,,,,-2.80613,-3.60195,
1994,12,26,-12.3867,,,-4.39615,,,-0.775975,-1.62471,,,,-2.80613,-3.54415,
1994,12,27,-11.8873,,,-4.39615,,,-0.775975,-1.62471,,,,-2.7868,-3.54415,
1994,12,28,-18.0127,,,-4.39615,,,-0.75649,-1.62471,,,,-2.7868,-3.54415,
1994,12,29,-18.1303,,,-4.39615,,,-0.75649,-1.62471,,,,-2.7868,-3.50562,
1994,12,30,-18.7002,,,-4.39615,,,-0.75649,-1.62471,,,,-2.76747,-3.50562,
1995,1,0,-17.1843,,-3.82121,-4.39615,,,-0.75649,-1.6053,,,,-2.74813,-3.50562,
1995,1,1,-17.3104,,-4.26207,-4.39615,,,-0.75649,-1.58589,,,,-2.74813,-3.50562,
1995,1,2,-16.6803,,-4.6259,-4.39615,,,-0.79546,-1.58589,,,,-2.74813,-3.50562,
1995,1,3,-18.7651,,-4.93208,-4.39615,,,-0.853895,-1.58589,,,,-2.74813,-3.50562,
1995,1,4,-21.9376,,-5.42936,-4.39615,,,-0.95124,-1.6053,,,,-2.74813,-3.50562,
1995,1,5,-23.9162,,-5.90734,-4.35785,,,-1.06799,-1.58589,,,,-2.70946,-3.50562,
1995,1,6,-24.1421,,-6.50003,-4.35785,,,-1.24297,-1.58589,,,,-2.72879,-3.50562,
1995,1,7,-25.1381,,-7.11212,-4.377,,,-1.47603,-1.58589,,,,-2.72879,-3.48635,
1995,1,8,-21.5823,,-7.68651,-4.35785,,,-1.70882,-1.62471,,,,-2.70946,-3.48635,
1995,1,9,-20.9952,,-8.08905,-4.35785,,,-1.9607,-1.62471,,,,-2.70946,-3.46708,
1995,1,10,-22.2385,,-8.39608,-4.31955,,,-2.25102,-1.62471,,,,-2.67078,-3.42854,
1995,1,11,-23.9676,,-8.68423,-4.31955,,,-2.541,-1.64412,,,,-2.67078,-3.42854,
1995,1,12,-25.2605,,-9.0882,-4.31955,,,-2.84998,-1.68294,,,,-2.67078,-3.42854,
